Source_Name,RA,DEC,GLON,GLAT,Signif_Avg,Flux1000,Unc_Flux1000,Energy_Flux1000,Unc_Energy_Flux1000,SpectrumType,PL_Index,Unc_PL_Index,Pivot_Energy,LP_Index,Unc_LP_Index,LP_Beta,Unc_LP_beta,Flags,CLASS,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Counterpart_Catalog,RA_Counterpart,DEC_Counterpart,Unc_Counterpart,VLBI_Counterpart,Gaia_Counterpart,Gaia_G_Magnitude,Redshift,SED_class,nu_syn,nuFnu_syn,Variability_Index,Frac_Variability,Unc_Frac_Variability,Highest_energy
4FGL J0457.0-2324,74.2608,-23.4149,223.71014,-34.899055,219.57413,2.0554532E-08,2.5114189E-10,2.03495E-10,2.3045942E-12,LogParabola,2.2011623,0.006826436,477.73715,2.09833,0.009937594,0.07551103,0.0049683684,0,FSRQ,PKS 0454-234,1.0,0.9998866,identified,74.263246775,-23.4144500694,6.8E-08,RFC J0457-2324,Gaia DR2: 2972556043909927040,16.3584,1.003,LSP,7311390700000.0,5.200906E-12,2958.7395,0.41042718,0.10998502,111.023
4FGL J0505.3+0459,76.3431,4.9994,195.47278,-20.86026,77.74859,6.5637256E-09,1.6203391E-10,6.949591E-11,1.962745E-12,LogParabola,2.3461006,0.015429609,814.907,2.2944217,0.023520138,0.09817753,0.013353661,0,fsrq,PKS 0502+049,0.9998656,0.9960743,bzcat,76.3466030375,4.99520125278,7.5E-08,RFC J0505+0459,Gaia DR2: 3239036598297420032,17.8081,0.954,LSP,7244359400000.0,5.948822E-12,2860.4143,1.217882,0.3260265,27.5001
4FGL J0510.0+1800,77.5181,18.0135,184.73323,-12.782109,54.176163,4.1080326E-09,1.3900224E-10,3.679987E-11,1.5757401E-12,LogParabola,2.180637,0.023577882,1036.17,2.0651793,0.035409983,0.08815477,0.018135909,0,fsrq,PKS 0507+17,0.999928,0.9928276,bzcat,77.5098713708,18.0115504583,7.5E-08,RFC J0510+1800,Gaia DR2: 3395133340676343552,17.5045,0.416,LSP,13963683000000.0,6.1591955E-12,1685.59,1.6174588,0.43346024,97.8206
4FGL J0515.6-4556,78.9059,-45.9483,251.73364,-35.37729,19.298336,6.1742755E-10,5.0783235E-11,9.216952E-12,7.3204783E-13,PowerLaw,2.5112545,0.06435156,1005.3463,2.5050175,0.07312134,0.02274731,0.037545092,0,fsrq,PKS 0514-459,0.99902934,0.9995285,cgrabs,78.9385421583,-45.9453327694,1.1E-07,RFC J0515-4556,Gaia DR2: 4798486176336060032,17.5693,0.194,LSP,16405897000000.0,2.7279977E-12,124.49121,0.8111222,0.22877522,11.1235
4FGL J0525.4-4600,81.3717,-46.007,251.98047,-33.674873,8.6411,2.6329586E-10,3.923668E-11,3.3368798E-12,5.1237037E-13,PowerLaw,2.3547285,0.12825868,1411.217,2.122068,0.2679986,0.172083,0.16348882,0,fsrq,PKS 0524-460,0.9958645,0.9845404,bzcat,81.3808339375,-45.9651902944,1E-07,RFC J0525-4557,Gaia DR2: 4799084619899288832,16.3004,1.479,LSP,15488166000000.0,2.0733996E-12,6.2480597,0.0,10.0,10.0
4FGL J0526.2-4830,81.5714,-48.5151,254.99869,-33.754196,43.710915,2.0119497E-09,8.6740524E-11,2.1040905E-11,1.1313857E-12,LogParabola,2.3211405,0.030350847,863.6293,2.2540145,0.044266894,0.0710304,0.02304977,0,fsrq,PKS 0524-485,0.9999071,0.9827403,cgrabs,81.5694638167,-48.5102199444,8.8E-08,RFC J0526-4830,Gaia DR2: 4797192871487056384,18.2784,1.3,LSP,3299894000000.0,1.8527421E-12,145.58803,0.4050022,0.113877594,23.8125
4FGL J0532.6+0732,83.172,7.5493,196.84306,-13.728538,70.113235,5.4841696E-09,1.5146745E-10,5.915578E-11,1.6310058E-12,LogParabola,2.3496516,0.01751413,662.4551,2.266806,0.024912266,0.08780485,0.013760368,0,FSRQ,OG 050,1.0,0.99726814,identified,83.1624936375,7.54537370278,2.2E-07,RFC J0532+0732,Gaia DR2: 3334228054423044736,18.4861,1.254,LSP,3318944600000.0,3.2336946E-12,556.03955,0.52491975,0.14190045,37.4278
4FGL J0536.4-3401,84.1044,-34.0168,238.55138,-29.49039,20.764202,1.3099015E-09,8.641705E-11,2.2015521E-11,8.9941515E-13,LogParabola,2.60978,0.029935207,270.66736,2.487648,0.045919146,0.08088447,0.024394885,16,fsrq,PKS 0534-340,0.9994674,0.9857539,bzcat,84.1184681625,-34.0198522889,7.5E-08,RFC J0536-3401,Gaia DR2: 2900665090305816064,17.8456,0.684,LSP,17378008000000.0,1.2456097E-12,415.7082,0.6885809,0.18706377,11.0818
4FGL J0540.8-5415,85.2069,-54.2575,261.98718,-31.853586,12.902966,3.9170298E-10,4.4207582E-11,6.8795026E-12,6.6039145E-13,PowerLaw,2.6342516,0.07308959,715.8177,2.625604,0.08450162,0.042479828,0.04770507,0,fsrq,PKS 0539-543,0.99386346,0.9991058,bzcat,85.1910335458,-54.3061376472,9.5E-08,RFC J0540-5418,Gaia DR2: 4768409993534612992,17.7465,1.185,LSP,4518559400000.0,1.9763553E-12,95.62021,0.9024134,0.2591171,10.0
4FGL J0608.1-6028,92.028,-60.4755,269.46518,-28.63257,8.547815,2.5726496E-10,3.7658168E-11,5.145145E-12,7.6915975E-13,PowerLaw,2.7217257,0.091820724,853.9897,2.7430582,0.14788249,0.14977443,0.08989424,0,fsrq,PKS 0607-605,0.9791422,0.96717644,rfc,91.9795282292,-60.5311087611,2.7E-07,RFC J0607-6031,Gaia DR2: 5482146627992549632,18.4795,1.1,LSP,6382635000000.0,1.1033213E-12,37.829082,0.7619994,0.25033543,10.0
4FGL J0618.1-2428,94.5325,-24.4825,231.85571,-17.83446,6.7483892,2.493251E-10,4.386317E-11,3.1175839E-12,5.6124403E-13,PowerLaw,2.3387918,0.13271926,1454.6432,2.218709,0.2099845,0.22430079,0.15038007,0,fsrq,PMN J0618-2426,0.98615056,0.90622455,bzcat,94.5943967833,-24.4438740306,2.1E-07,RFC J0618-2426,Gaia DR2: 2912381284351239680,18.4599,0.3,ISP,254097280000000.0,1.3976293E-12,2.6738608,0.0,10.0,10.0
4FGL J0635.6-7518,98.9022,-75.3046,286.4049,-27.171076,24.204601,7.0152506E-10,5.1650125E-11,1.30605474E-11,6.951067E-13,PowerLaw,2.674393,0.045319416,564.67316,2.673267,0.046929047,0.0024295482,0.026960509,0,fsrq,PKS 0637-75,0.99690807,0.99963635,bzcat,98.9437828667,-75.2713376167,6.8E-08,RFC J0635-7516,Gaia DR2: 5261519281893469568,15.7284,0.653,LSP,6237348400000.0,9.325712E-12,450.23087,1.0540757,0.28577325,47.5471
4FGL J0646.7-3913,101.6784,-39.2177,248.57501,-17.608831,6.9292517,1.5359866E-10,3.7596485E-11,4.2275085E-12,5.8627224E-13,PowerLaw,2.9151905,0.11974272,311.83975,2.790262,0.18939716,0.13454802,0.11971126,0,fsrq,PKS 0644-390,0.95343304,0.8711457,bzcat,101.628835529,-39.0608623111,2.3E-07,RFC J0646-3903,Gaia DR2: 5576324162596760704,18.2753,0.681,LSP,28840315000000.0,1.2122885E-12,19.75136,0.4593486,0.18625793,10.0
4FGL J0710.8-3851,107.7245,-38.8513,250.10442,-13.135707,15.075789,6.589018E-10,6.285994E-11,9.6407925E-12,7.7107363E-13,PowerLaw,2.4944823,0.058532592,770.52216,2.4652317,0.083295435,0.15010576,0.067693874,0,fsrq,AT20G J071043-385037,0.99125683,0.97225994,at20g,107.681818142,-38.8436214167,1.2E-07,RFC J0710-3850,Gaia DR2: 5565072039775498112,18.0405,0.129,LSP,12882495000000.0,7.376222E-12,96.58229,0.79222846,0.22747518,10.0
4FGL J0725.2+1425,111.324,14.4212,203.64494,13.9123745,76.33251,4.686521E-09,1.2993115E-10,4.84133E-11,1.2788404E-12,LogParabola,2.2680693,0.016808545,562.4305,2.177703,0.02427912,0.07137772,0.012328456,0,FSRQ,4C +14.23,1.0,0.99672705,identified,111.320032358,14.4204851722,6.8E-08,RFC J0725+1425,Gaia DR2: 3166823187142645504,17.9601,1.038,LSP,9120108000000.0,2.0051322E-12,1968.8828,1.0639769,0.2851324,37.222
4FGL J0729.1+5703,112.2857,57.0558,160.15219,27.511673,5.4883957,1.3154894E-10,2.937959E-11,2.369794E-12,4.4730563E-13,PowerLaw,2.651927,0.1452819,701.1399,2.5764163,0.21440478,0.10302187,0.14265405,0,fsrq,TXS 0724+571,0.9910695,0.90059954,cgrabs,112.206798471,57.0234373444,1.2E-07,RFC J0728+5701,Gaia DR2: 989396328529597440,18.0338,0.426,LSP,78523560000000.0,2.2628095E-12,34.358997,1.0704886,0.36078537,10.0
4FGL J0739.2+0137,114.82,1.6216,216.98395,11.377291,80.34133,5.078418E-09,1.3617302E-10,6.116855E-11,1.3852908E-12,LogParabola,2.4068162,0.015237818,503.59985,2.3262794,0.023806425,0.09195458,0.012916919,0,fsrq,PKS 0736+01,0.9999555,0.99761987,bzcat,114.825141242,1.61794938333,6.8E-08,RFC J0739+0137,Gaia DR2: 3087152677675802752,16.5548,0.189,LSP,15135613000000.0,1.3712259E-11,1983.5902,0.9129524,0.24464564,105.624
4FGL J0748.6+2400,117.1638,24.0166,196.60242,22.733208,18.447412,6.746403E-10,5.590217E-11,8.083449E-12,6.0426913E-13,PowerLaw,2.28182,0.05892212,1169.8263,2.2301419,0.07643509,0.074328385,0.043654267,0,fsrq,OI 275,0.9989853,0.9877503,cgrabs,117.150455338,24.0066972139,6.8E-08,RFC J0748+2400,Gaia DR2: 867556219535644032,18.1362,0.409854,LSP,8912509000000.0,4.3374852E-12,124.41287,0.97985685,0.27618244,15.9688
4FGL J0750.8+1229,117.701,12.494,208.17674,18.736414,19.855795,6.88136E-10,5.6581382E-11,1.0174367E-11,6.7221527E-13,PowerLaw,2.503285,0.052273322,737.35724,2.489557,0.060257882,0.04979061,0.035475392,0,fsrq,OI 280,0.99779135,0.984258,cgrabs,117.716857242,12.5180078389,6.8E-08,RFC J0750+1231,Gaia DR2: 3152033381360187776,17.4062,0.889,,0.0,0.0,132.22714,0.77142465,0.21728286,33.5313
4FGL J0758.1+1134,119.5372,11.5669,209.86705,19.97798,8.331275,2.6304867E-10,4.1264797E-11,3.0430272E-12,4.6899024E-13,PowerLaw,2.2219586,0.11263725,1621.271,2.1839023,0.13991883,0.067928836,0.071979694,0,fsrq,TXS 0755+117,0.9764673,0.9306068,wise,119.531907812,11.61279105,1.4E-07,RFC J0758+1136,Gaia DR2: 3150943451804608128,18.1001,0.568712,,0.0,0.0,9.303756,0.2483267,0.30072597,10.0
4FGL J0808.2-0751,122.065,-7.8556,229.04431,13.161608,94.76623,7.546988E-09,1.6998847E-10,7.066515E-11,1.6453056E-12,LogParabola,2.1953552,0.01371657,665.7421,2.085616,0.022236193,0.09048536,0.010745709,0,fsrq,PKS 0805-07,0.99998146,0.99813163,cgrabs,122.064733467,-7.85274626944,7.5E-08,RFC J0808-0751,Gaia DR2: 3063651333889352576,18.2695,1.837,LSP,7655966000000.0,7.859158E-12,1113.7057,0.61018074,0.16404521,130.355
4FGL J0823.1+4042,125.7997,40.7077,180.37425,34.080173,10.839884,3.007231E-10,3.9313962E-11,3.9742758E-12,5.2001643E-13,PowerLaw,2.4002404,0.109758414,1246.1375,2.430339,0.105948105,-0.031573594,0.04638965,4,fsrq,B3 0819+408,0.9671565,0.84529626,bzcat,125.739816425,40.697157475,1.1E-07,RFC J0822+4041,Gaia DR2: 914642525821004288,18.4583,0.864948,LSP,13489629000000.0,1.1887403E-12,54.355267,0.96163577,0.2909763,29.3716
4FGL J0824.7+5552,126.1977,55.8816,161.95428,35.11795,21.83576,5.3742455E-10,4.2503903E-11,9.16395E-12,5.2873016E-13,PowerLaw,2.613242,0.04858027,591.7592,2.5916655,0.056520324,0.0421775,0.033373624,0,fsrq,OJ 535,0.99946004,0.9937306,cgrabs,126.196818192,55.8785192528,7.5E-08,RFC J0824+5552,Gaia DR2: 1033963142574790400,18.0914,1.417,LSP,3630780600000.0,9.459105E-13,97.777534,0.55690664,0.15932721,21.2131
4FGL J0824.9+3915,126.2361,39.2574,182.1673,34.19259,21.86652,6.488149E-10,5.0190112E-11,9.015412E-12,5.649057E-13,PowerLaw,2.4488854,0.05418881,833.88995,2.419394,0.06725452,0.044391066,0.038956724,0,fsrq,4C +39.23,0.998496,0.9896186,cgrabs,126.231182742,39.2783066806,6.8E-08,RFC J0824+3916,Gaia DR2: 914304769593032448,18.359,1.216,LSP,2786121200000.0,1.7558726E-12,27.830273,0.29036278,0.10366336,16.9035
4FGL J0830.8+2410,127.7015,24.1727,200.02821,31.85926,44.642612,1.6544452E-09,7.770818E-11,2.2538204E-11,9.445922E-13,LogParabola,2.521265,0.027106823,503.69522,2.4243658,0.04221523,0.115136415,0.02626084,0,FSRQ,S3 0827+24,1.0,0.98377013,identified,127.717025804,24.1832834167,6.8E-08,RFC J0830+2410,Gaia DR2: 678455544001937024,17.1736,0.939,LSP,3388441600000.0,6.53111E-12,1450.3243,1.4129473,0.37889415,14.2045
4FGL J0833.9+4223,128.4759,42.3989,178.61485,36.27157,17.091162,4.780407E-10,4.4994782E-11,6.5888644E-12,4.950273E-13,PowerLaw,2.441358,0.065367796,819.42224,2.4200523,0.07644397,0.029658983,0.04160198,0,fsrq,OJ 451,0.99904937,0.9542877,cgrabs,128.474522375,42.4005140472,1.1E-07,RFC J0833+4224,Gaia DR2: 915072061205861760,16.8598,0.249073,LSP,24547089000000.0,3.262128E-12,14.606922,0.21888505,0.111744955,10.0
4FGL J0839.8+0105,129.9633,1.0877,225.03265,24.460457,16.682869,6.170852E-10,6.090687E-11,6.242883E-12,6.698735E-13,LogParabola,2.412763,0.061067864,672.02563,2.2451062,0.10557163,0.17207924,0.06691122,0,fsrq,PKS 0837+012,0.99821275,0.96558285,cgrabs,129.9567126,1.07409345833,1.1E-07,RFC J0839+0104,Gaia DR2: 3078383861986700544,18.4871,1.123,LSP,3235936500000.0,6.7549167E-13,53.75324,0.5877839,0.17923856,10.0
4FGL J0841.3+7053,130.3418,70.8887,143.54924,34.42446,73.20606,1.8192462E-09,6.698537E-11,5.307007E-11,9.923271E-13,LogParabola,2.8048139,0.014078037,395.26868,2.7987661,0.019951308,0.22430257,0.016574578,0,FSRQ,4C +71.07,1.0,0.998437,identified,130.351521996,70.8950480583,6.8E-08,RFC J0841+7053,Gaia DR2: 1121593222876349696,16.763,2.218,LSP,2754228800000.0,4.3732266E-12,3145.9482,0.87079084,0.23314545,10.0
4FGL J0850.1-1212,132.5412,-12.2121,238.64763,19.528652,48.197464,2.2673525E-09,9.5317136E-11,2.3292833E-11,9.854985E-13,LogParabola,2.2964468,0.026390146,625.1678,2.1981363,0.040105846,0.08400615,0.0209711,0,fsrq,PMN J0850-1213,0.999677,0.9769121,bzcat,132.540148458,-12.2264933611,6.8E-08,RFC J0850-1213,Gaia DR2: 5736813625727369728,18.155,0.566,LSP,12764388000000.0,6.7122328E-12,626.64014,0.9036661,0.2438177,49.8713
4FGL J0857.9-1949,134.4911,-19.8175,246.25899,16.530556,16.2922,7.0166756E-10,6.485595E-11,1.0005694E-11,7.5311843E-13,PowerLaw,2.4722352,0.058939822,771.79175,2.4542372,0.06813821,0.028072204,0.036989685,0,fsrq,PKS 0855-19,0.99632096,0.9694699,bzcat,134.522346763,-19.843593125,1.4E-07,RFC J0858-1950,Gaia DR2: 5704522408033315328,18.0371,0.659,LSP,14454398000000.0,1.9106537E-12,74.78029,0.5992176,0.17724985,12.457
4FGL J0909.1+0121,137.2967,1.3557,228.95154,30.926506,44.919304,2.474225E-09,1.00472936E-10,3.2384057E-11,1.1732474E-12,LogParabola,2.4624112,0.022892358,828.27124,2.490323,0.02920195,0.09349257,0.01848191,0,fsrq,PKS 0906+01,0.999859,0.99272364,cgrabs,137.292048321,1.35989378889,7.5E-08,RFC J0909+0121,Gaia DR2: 3843655190553720064,17.1275,1.024,LSP,3630780600000.0,4.6001818E-12,669.3005,0.80334723,0.21674523,16.399
4FGL J0920.9+4441,140.2291,44.699,175.70053,44.805218,51.609364,3.6629277E-09,1.1832094E-10,3.6110618E-11,1.7512467E-12,LogParabola,2.3522234,0.017169738,813.781,2.2500482,0.04031312,0.13226548,0.024454506,0,fsrq,S4 0917+44,0.99957323,0.99313056,cgrabs,140.243577025,44.6983291833,6.8E-08,RFC J0920+4441,Gaia DR2: 818697217035606272,17.6772,2.186448,LSP,2910717200000.0,6.7237106E-12,1360.2372,1.0781443,0.28929538,31.0883
4FGL J0921.6+6216,140.4185,62.2708,152.18867,40.99907,41.43865,1.1333453E-09,5.6354015E-11,1.4713689E-11,6.250009E-13,LogParabola,2.486051,0.02975379,504.756,2.388967,0.045238204,0.103498414,0.025884878,0,fsrq,OK 630,0.99967504,0.99185747,cgrabs,140.400962813,62.2644945389,7.5E-08,RFC J0921+6215,Gaia DR2: 1040014407897208448,18.4519,1.446,LSP,3026913300000.0,1.604128E-12,63.872555,0.26270065,0.07888098,21.5076
4FGL J0922.4-0528,140.6123,-5.4747,237.68068,29.928005,17.170506,5.5769805E-10,5.1722175E-11,6.412202E-12,5.503445E-13,PowerLaw,2.2092202,0.068516776,1340.122,2.1620185,0.08907063,0.055507373,0.048336707,0,fsrq,TXS 0919-052,0.99945414,0.9761776,bzcat,140.598636917,-5.48532866944,9.5E-08,RFC J0922-0529,Gaia DR2: 5746485750342923136,18.4742,0.974,LSP,22908676000000.0,2.604366E-12,19.320183,0.3040843,0.13303317,28.7987
4FGL J0928.1-2035,142.0478,-20.5973,251.70609,21.468882,14.2600765,4.2001003E-10,4.7276936E-11,6.5673825E-12,5.611624E-13,PowerLaw,2.548427,0.06864078,641.4991,2.4867866,0.09405901,0.1144598,0.06261402,0,fsrq,PKS 0925-203,0.0,0.91861635,at20g,141.965934667,-20.580897925,3.9873427E-08,RFC J0927-2034,,16.7337,0.348,LSP,10115794000000.0,6.700821E-12,90.47204,0.80714935,0.23247914,12.9734
4FGL J0932.6+5306,143.159,53.1008,163.51163,45.256092,19.488451,4.7320436E-10,3.9828075E-11,6.2570647E-12,4.3480012E-13,PowerLaw,2.4007847,0.058466807,886.80493,2.3270817,0.08134208,0.11369317,0.05265803,0,fsrq,S4 0929+53,0.9993086,0.9785082,cgrabs,143.171461783,53.1093892639,1E-07,RFC J0932+5306,Gaia DR2: 1019756906884000768,18.4382,0.59719,LSP,6309573300000.0,5.761665E-13,309.05493,1.360596,0.37051022,39.2696
4FGL J0937.1+5008,144.2969,50.1437,167.37883,46.67756,14.648086,3.38592E-10,3.674893E-11,4.5767253E-12,4.263545E-13,PowerLaw,2.422749,0.080890834,952.6043,2.3468165,0.11513959,0.08718488,0.07193158,0,fsrq,GB6 J0937+5008,0.9987132,0.9375193,cgrabs,144.301363963,50.1478049306,8.8E-08,RFC J0937+5008,Gaia DR2: 826261174136228352,18.2059,0.276,LSP,8609938000000.0,3.9847583E-12,34.903492,0.5069149,0.16940358,10.0
4FGL J0949.0+4038,147.2618,40.6367,181.02899,50.31047,9.092088,1.9714824E-10,3.230934E-11,3.0938934E-12,4.4212336E-13,PowerLaw,2.551261,0.12773272,855.59393,2.6022553,0.0952722,-0.0724595,0.039640024,0,fsrq,4C +40.24,0.9959674,0.9830237,crates,147.230575629,40.6623852694,7.5E-08,RFC J0948+4039,Gaia DR2: 801336924865881728,18.2163,1.249964,LSP,2187761700000.0,1.8889523E-12,27.977541,0.59475654,0.20865512,10.0
4FGL J0956.7+2516,149.1761,25.2817,205.45914,50.95954,23.73447,7.1127143E-10,5.4249716E-11,1.0856149E-11,5.8453784E-13,PowerLaw,2.5293107,0.046116877,591.81354,2.476652,0.061435327,0.08600081,0.03904239,0,fsrq,OK 290,0.99038315,0.96305686,cgrabs,149.207814079,25.2544582889,7.5E-08,RFC J0956+2515,Gaia DR2: 643509555481026176,18.075,0.708,LSP,4591980000000.0,3.7898846E-12,60.733826,0.4263816,0.12716334,16.7855
4FGL J0957.6+5523,149.4161,55.3838,158.59468,47.931393,163.09941,1.0390681E-08,1.6146338E-10,9.297207E-11,1.7695786E-12,LogParabola,2.0173788,0.009310287,767.33234,1.9013181,0.013479748,0.076675266,0.006686241,0,fsrq,4C +55.17,0.9999044,0.99906206,crates,149.409102708,55.3827132583,2.9E-07,RFC J0957+5522,Gaia DR2: 1045124392483104512,17.3004,0.896,LSP,15135613000000.0,2.274867E-12,32.584698,0.06330572,0.021458749,145.882
4FGL J0958.0+3222,149.5219,32.369,194.21823,52.26486,10.479389,1.9724608E-10,3.1451966E-11,3.9030975E-12,4.266889E-13,PowerLaw,2.7148209,0.09247055,496.48187,2.6856484,0.110525556,0.06497418,0.0703271,0,fsrq,3C 232,0.97536784,0.0,crates,149.58729015,32.4006137528,6.8E-08,RFC J0958+3224,Gaia DR2: 746772668199889536,15.5205,0.5306,LSP,3845917800000.0,3.1786594E-12,7.3823237,0.08537592,0.33316612,10.0
4FGL J1006.7-2159,151.6931,-21.991,259.8019,26.775112,25.777056,1.0452783E-09,6.746463E-11,1.4412694E-11,6.99344E-13,PowerLaw,2.441719,0.039181836,670.6096,2.4261305,0.043852728,0.031517472,0.025009701,0,fsrq,PKS 1004-217,0.9999372,0.9766419,bzcat,151.693390271,-21.9890028028,8.2E-08,RFC J1006-2159,Gaia DR2: 5666845859695917312,16.6358,0.33,LSP,54954086000000.0,3.3151945E-12,96.91277,0.47750494,0.13696817,99.3496
4FGL J1014.8+2257,153.7159,22.9545,210.81828,54.431576,9.533088,2.190235E-10,3.8543047E-11,5.0055723E-12,5.7895117E-13,PowerLaw,2.805459,0.10179639,455.794,2.7742221,0.12703918,0.061493315,0.083836004,0,fsrq,OL 220,0.9867031,0.9514596,cgrabs,153.696106104,23.02126965,6.8E-08,RFC J1014+2301,Gaia DR2: 725384929361390336,17.3567,0.566,LSP,98855310000000.0,2.35403E-12,9.821177,0.19886155,0.17317314,10.0
4FGL J1018.3-3124,154.5913,-31.4032,268.437,21.026688,24.131367,7.779061E-10,6.416438E-11,1.2287793E-11,8.033321E-13,LogParabola,2.6096559,0.04272126,577.6728,2.5643413,0.06388301,0.20162058,0.049630832,0,fsrq,PKS 1016-311,0.9991292,0.9690958,cgrabs,154.619806233,-31.3982915861,9.5E-08,RFC J1018-3123,Gaia DR2: 5460943031585133056,17.8145,0.794,LSP,4731512600000.0,1.7933498E-12,122.50317,0.59641206,0.16853477,10.0
4FGL J1018.4+3540,154.6072,35.6802,188.52219,56.476986,17.486301,4.3009435E-10,4.187492E-11,6.695377E-12,5.0847597E-13,PowerLaw,2.5449657,0.06390099,703.89825,2.4870088,0.09109164,0.12187004,0.06377298,0,fsrq,B2 1015+35B,0.9678397,0.87137085,cgrabs,154.545783767,35.7109558139,6.8E-08,RFC J1018+3542,Gaia DR2: 753415535202884352,17.7695,1.226,LSP,4518559400000.0,6.9532206E-13,121.73164,0.8560689,0.2417694,10.0
4FGL J1023.1+3949,155.7885,39.8226,180.82222,56.867188,49.307457,1.6393525E-09,7.207959E-11,1.8315363E-11,7.4730646E-13,LogParabola,2.371862,0.02691225,527.9518,2.2639866,0.04184456,0.092128314,0.023001747,0,fsrq,4C +40.25,0.99842,0.9859553,cgrabs,155.798190271,39.8042737,7.5E-08,RFC J1023+3948,Gaia DR2: 756029731472171648,17.532,1.254,LSP,5248074600000.0,7.7878215E-13,1768.7809,1.5966814,0.4279355,24.0963
4FGL J1031.6+6019,157.9091,60.3178,148.68155,49.23386,17.347288,5.9849964E-10,5.0051515E-11,9.712678E-12,8.811757E-13,PowerLaw,2.5768826,0.06325846,1084.6229,2.5738308,0.074587345,0.032258637,0.03769399,0,fsrq,TXS 1028+605,0.99082434,0.9377312,bzcat,157.936484737,60.3417682861,9.5E-08,RFC J1031+6020,Gaia DR2: 1048009609777940608,18.0919,1.231173,LSP,3890451600000.0,1.8095184E-12,102.47437,0.6951322,0.20100477,14.0275
4FGL J1033.1+4115,158.2752,41.262,177.39563,58.376266,34.92266,1.0589349E-09,5.815267E-11,1.4117301E-11,5.727901E-13,PowerLaw,2.4090989,0.036147036,724.4967,2.3872464,0.042477015,0.031884957,0.024147293,0,fsrq,S4 1030+41,0.99970114,0.9845693,cgrabs,158.265449446,41.2683980389,6.8E-08,RFC J1033+4116,Gaia DR2: 780534336666819200,18.4015,1.117,LSP,4988844600000.0,7.538345E-12,110.442635,0.41297287,0.11802293,29.5232
4FGL J1033.9+6050,158.4849,60.8493,147.77829,49.116497,78.49654,4.587396E-09,1.1291772E-10,4.1719322E-11,1.5830505E-12,LogParabola,2.21698,0.016290063,1139.7441,2.144029,0.028797315,0.09490699,0.015692124,0,FSRQ,S4 1030+61,1.0,0.982513,identified,158.464287392,60.8520375361,9.5E-08,RFC J1033+6051,Gaia DR2: 1048060496550812416,17.7392,1.401,LSP,10764652000000.0,4.5717766E-12,807.7493,0.68463534,0.18441723,45.0342
4FGL J1036.2+2202,159.0528,22.0401,214.84479,58.93436,12.296062,2.968618E-10,4.028519E-11,5.079071E-12,4.888949E-13,PowerLaw,2.6156645,0.08336593,574.7738,2.6081636,0.09027681,0.011814921,0.053418767,0,fsrq,OL 256,0.98610777,0.0,bzcat,159.137419567,22.0533902861,1.2E-07,RFC J1036+2203,Gaia DR2: 721371333963078400,18.0697,0.595133,LSP,4168693800000.0,1.1693567E-12,84.91075,0.91716135,0.26624575,10.0
4FGL J1037.4-2933,159.3564,-29.5568,270.9775,24.87355,10.206708,3.578843E-10,4.7483184E-11,5.157574E-12,6.4651274E-13,PowerLaw,2.4814715,0.09248934,997.0591,2.4836693,0.14122464,0.20189194,0.09594648,0,fsrq,PKS 1034-293,0.99784297,0.99963844,cgrabs,159.316998908,-29.5674481861,7.5E-08,RFC J1037-2934,Gaia DR2: 5455443205702381056,18.1058,0.312,LSP,6918310000000.0,5.2810464E-12,14.898179,0.39069906,0.19450833,10.0
4FGL J1043.2+2408,160.8053,24.146,211.58257,61.025494,25.0646,8.491133E-10,5.835305E-11,1.04561455E-11,6.0479107E-13,PowerLaw,2.3196433,0.047830112,970.9734,2.3038883,0.05409753,0.02686891,0.028955467,0,fsrq,B2 1040+24A,0.99951005,0.96785796,bllac,160.787649079,24.1431692917,6.8E-08,RFC J1043+2408,Gaia DR2: 723314686405147776,18.1663,0.56,LSP,6918310000000.0,3.3680227E-12,21.493366,0.22086166,0.08931938,42.2063
4FGL J1044.6+8053,161.1638,80.8941,128.74062,34.755733,19.761267,4.5320514E-10,3.9720362E-11,1.028415E-11,9.462046E-13,LogParabola,2.807849,0.044471107,685.4423,2.860736,0.06901969,0.15184715,0.046777416,2,fsrq,S5 1039+81,0.998722,0.98172784,cgrabs,161.096094029,80.9109563917,6.8E-08,RFC J1044+8054,Gaia DR2: 1133938475009700864,17.8505,1.254,LSP,13489629000000.0,3.994487E-12,46.958256,0.36428148,0.11497075,10.0
4FGL J1048.4+7143,162.1067,71.7297,135.4455,42.281536,115.13967,6.5374164E-09,1.2245492E-10,6.819615E-11,1.3524159E-12,LogParabola,2.3229477,0.011587774,702.3692,2.2507114,0.017781964,0.100360036,0.010181841,0,FSRQ,S5 1044+71,1.0,0.9960661,identified,162.115083025,71.7266495528,6.8E-08,RFC J1048+7143,Gaia DR2: 1077064518075429120,18.3125,1.15,LSP,9078205000000.0,2.9605131E-12,3599.2395,0.9148316,0.24487612,31.2034
